generation,ant_id,bandwidth,delay,hops,is_optimal,optimal_index,is_unique_optimal,quality_score
594,3,100.0,4.0,2,1,0,1,1.0
594,4,100.0,4.0,2,1,0,1,1.0
594,5,100.0,4.0,2,1,0,1,1.0
594,6,100.0,4.0,2,1,0,1,1.0
594,7,100.0,4.0,2,1,0,1,1.0
594,8,30.0,44.0,9,0,-1,0,0.3
594,9,-1,-1,-1,-1,-1,-1,-1
595,0,100.0,4.0,2,1,0,1,1.0
595,1,100.0,4.0,2,1,0,1,1.0
595,2,100.0,4.0,2,1,0,1,1.0
595,3,100.0,4.0,2,1,0,1,1.0
595,4,100.0,4.0,2,1,0,1,1.0
595,5,100.0,4.0,2,1,0,1,1.0
595,6,100.0,4.0,2,1,0,1,1.0
595,7,100.0,4.0,2,1,0,1,1.0
595,8,100.0,4.0,2,1,0,1,1.0
595,9,100.0,4.0,2,1,0,1,1.0
596,0,100.0,4.0,2,1,0,1,1.0
596,1,100.0,4.0,2,1,0,1,1.0
596,2,100.0,4.0,2,1,0,1,1.0
596,3,100.0,4.0,2,1,0,1,1.0
596,4,100.0,4.0,2,1,0,1,1.0
596,5,100.0,4.0,2,1,0,1,1.0
596,6,100.0,4.0,2,1,0,1,1.0
596,7,100.0,4.0,2,1,0,1,1.0
596,8,100.0,4.0,2,1,0,1,1.0
596,9,100.0,4.0,2,1,0,1,1.0
597,0,100.0,4.0,2,1,0,1,1.0
597,1,100.0,4.0,2,1,0,1,1.0
597,2,100.0,4.0,2,1,0,1,1.0
597,3,100.0,4.0,2,1,0,1,1.0
597,4,100.0,4.0,2,1,0,1,1.0
597,5,100.0,4.0,2,1,0,1,1.0
597,6,100.0,4.0,2,1,0,1,1.0
597,7,100.0,4.0,2,1,0,1,1.0
597,8,100.0,4.0,2,1,0,1,1.0
597,9,30.0,267.0,46,0,-1,0,0.3
598,0,100.0,4.0,2,1,0,1,1.0
598,1,100.0,4.0,2,1,0,1,1.0
598,2,100.0,4.0,2,1,0,1,1.0
598,3,100.0,4.0,2,1,0,1,1.0
598,4,100.0,4.0,2,1,0,1,1.0
598,5,100.0,4.0,2,1,0,1,1.0
598,6,100.0,4.0,2,1,0,1,1.0
598,7,100.0,4.0,2,1,0,1,1.0
598,8,20.0,114.0,26,0,-1,0,0.2
598,9,60.0,160.0,32,0,-1,0,0.6
599,0,100.0,4.0,2,1,0,1,1.0
599,1,100.0,4.0,2,1,0,1,1.0
599,2,100.0,4.0,2,1,0,1,1.0
599,3,100.0,4.0,2,1,0,1,1.0
599,4,100.0,4.0,2,1,0,1,1.0
599,5,100.0,4.0,2,1,0,1,1.0
599,6,100.0,4.0,2,1,0,1,1.0
599,7,100.0,4.0,2,1,0,1,1.0
599,8,100.0,4.0,2,1,0,1,1.0
599,9,-1,-1,-1,-1,-1,-1,-1
600,0,100.0,4.0,2,1,0,1,1.0
600,1,100.0,4.0,2,1,0,1,1.0
600,2,100.0,4.0,2,1,0,1,1.0
600,3,100.0,4.0,2,1,0,1,1.0
600,4,100.0,4.0,2,1,0,1,1.0
600,5,100.0,4.0,2,1,0,1,1.0
600,6,100.0,4.0,2,1,0,1,1.0
600,7,100.0,4.0,2,1,0,1,1.0
600,8,100.0,4.0,2,1,0,1,1.0
600,9,100.0,4.0,2,1,0,1,1.0
601,0,100.0,4.0,2,1,0,1,1.0
601,1,100.0,4.0,2,1,0,1,1.0
601,2,100.0,4.0,2,1,0,1,1.0
601,3,100.0,4.0,2,1,0,1,1.0
601,4,100.0,4.0,2,1,0,1,1.0
601,5,100.0,4.0,2,1,0,1,1.0
601,6,100.0,4.0,2,1,0,1,1.0
601,7,100.0,4.0,2,1,0,1,1.0
601,8,100.0,4.0,2,1,0,1,1.0
601,9,100.0,4.0,2,1,0,1,1.0
602,0,100.0,4.0,2,1,0,1,1.0
602,1,100.0,4.0,2,1,0,1,1.0
602,2,100.0,4.0,2,1,0,1,1.0
602,3,100.0,4.0,2,1,0,1,1.0
602,4,100.0,4.0,2,1,0,1,1.0
602,5,100.0,4.0,2,1,0,1,1.0
602,6,100.0,4.0,2,1,0,1,1.0
602,7,100.0,4.0,2,1,0,1,1.0
602,8,20.0,24.0,6,0,-1,0,0.2
602,9,30.0,43.0,9,0,-1,0,0.3
603,0,100.0,4.0,2,1,0,1,1.0
603,1,100.0,4.0,2,1,0,1,1.0
603,2,100.0,4.0,2,1,0,1,1.0
603,3,100.0,4.0,2,1,0,1,1.0
603,4,100.0,4.0,2,1,0,1,1.0
603,5,100.0,4.0,2,1,0,1,1.0
603,6,100.0,4.0,2,1,0,1,1.0
603,7,100.0,4.0,2,1,0,1,1.0
603,8,100.0,4.0,2,1,0,1,1.0
603,9,20.0,63.0,11,0,-1,0,0.2
604,0,100.0,4.0,2,1,0,1,1.0
604,1,100.0,4.0,2,1,0,1,1.0
604,2,100.0,4.0,2,1,0,1,1.0
604,3,100.0,4.0,2,1,0,1,1.0
604,4,100.0,4.0,2,1,0,1,1.0
604,5,100.0,4.0,2,1,0,1,1.0
604,6,100.0,4.0,2,1,0,1,1.0
604,7,100.0,4.0,2,1,0,1,1.0
604,8,100.0,4.0,2,1,0,1,1.0
604,9,10.0,93.0,18,0,-1,0,0.1
605,0,100.0,4.0,2,1,0,1,1.0
605,1,100.0,4.0,2,1,0,1,1.0
605,2,100.0,4.0,2,1,0,1,1.0
605,3,100.0,4.0,2,1,0,1,1.0
605,4,100.0,4.0,2,1,0,1,1.0
605,5,100.0,4.0,2,1,0,1,1.0
605,6,100.0,4.0,2,1,0,1,1.0
605,7,50.0,66.0,10,0,-1,0,0.5
605,8,30.0,103.0,18,0,-1,0,0.3
605,9,-1,-1,-1,-1,-1,-1,-1
606,0,100.0,4.0,2,1,0,1,1.0
606,1,100.0,4.0,2,1,0,1,1.0
606,2,100.0,4.0,2,1,0,1,1.0
606,3,100.0,4.0,2,1,0,1,1.0
606,4,100.0,4.0,2,1,0,1,1.0
606,5,100.0,4.0,2,1,0,1,1.0
606,6,100.0,4.0,2,1,0,1,1.0
606,7,100.0,4.0,2,1,0,1,1.0
606,8,10.0,68.0,12,0,-1,0,0.1
606,9,20.0,358.0,64,0,-1,0,0.2
607,0,100.0,4.0,2,1,0,1,1.0
607,1,100.0,4.0,2,1,0,1,1.0
607,2,100.0,4.0,2,1,0,1,1.0
607,3,100.0,4.0,2,1,0,1,1.0
607,4,100.0,4.0,2,1,0,1,1.0
607,5,100.0,4.0,2,1,0,1,1.0
607,6,100.0,4.0,2,1,0,1,1.0
607,7,10.0,11.0,4,0,-1,0,0.1
607,8,40.0,100.0,18,0,-1,0,0.4
607,9,30.0,207.0,36,0,-1,0,0.3
608,0,100.0,4.0,2,1,0,1,1.0
608,1,100.0,4.0,2,1,0,1,1.0
608,2,100.0,4.0,2,1,0,1,1.0
608,3,100.0,4.0,2,1,0,1,1.0
608,4,100.0,4.0,2,1,0,1,1.0
608,5,100.0,4.0,2,1,0,1,1.0
608,6,40.0,25.0,4,0,-1,0,0.4
608,7,30.0,131.0,23,0,-1,0,0.3
608,8,10.0,226.0,42,0,-1,0,0.1
608,9,-1,-1,-1,-1,-1,-1,-1
609,0,100.0,4.0,2,1,0,1,1.0
609,1,100.0,4.0,2,1,0,1,1.0
609,2,100.0,4.0,2,1,0,1,1.0
609,3,100.0,4.0,2,1,0,1,1.0
609,4,100.0,4.0,2,1,0,1,1.0
609,5,100.0,4.0,2,1,0,1,1.0
609,6,100.0,4.0,2,1,0,1,1.0
609,7,100.0,4.0,2,1,0,1,1.0
609,8,20.0,16.0,4,0,-1,0,0.2
609,9,50.0,266.0,52,0,-1,0,0.5
610,0,100.0,4.0,2,1,0,1,1.0
610,1,100.0,4.0,2,1,0,1,1.0
610,2,100.0,4.0,2,1,0,1,1.0
610,3,100.0,4.0,2,1,0,1,1.0
610,4,100.0,4.0,2,1,0,1,1.0
610,5,100.0,4.0,2,1,0,1,1.0
610,6,100.0,4.0,2,1,0,1,1.0
610,7,100.0,4.0,2,1,0,1,1.0
610,8,60.0,39.0,9,0,-1,0,0.6
610,9,50.0,177.0,32,0,-1,0,0.5
611,0,100.0,4.0,2,1,0,1,1.0
611,1,100.0,4.0,2,1,0,1,1.0
611,2,100.0,4.0,2,1,0,1,1.0
611,3,100.0,4.0,2,1,0,1,1.0
611,4,100.0,4.0,2,1,0,1,1.0
611,5,100.0,4.0,2,1,0,1,1.0
611,6,100.0,4.0,2,1,0,1,1.0
611,7,100.0,4.0,2,1,0,1,1.0
611,8,100.0,4.0,2,1,0,1,1.0
611,9,100.0,4.0,2,1,0,1,1.0
612,0,100.0,4.0,2,1,0,1,1.0
612,1,100.0,4.0,2,1,0,1,1.0
612,2,100.0,4.0,2,1,0,1,1.0
612,3,100.0,4.0,2,1,0,1,1.0
612,4,100.0,4.0,2,1,0,1,1.0
612,5,100.0,4.0,2,1,0,1,1.0
612,6,50.0,34.0,8,0,-1,0,0.5
612,7,30.0,53.0,11,0,-1,0,0.3
612,8,60.0,129.0,22,0,-1,0,0.6
612,9,30.0,180.0,35,0,-1,0,0.3
613,0,100.0,4.0,2,1,0,1,1.0
613,1,100.0,4.0,2,1,0,1,1.0
613,2,100.0,4.0,2,1,0,1,1.0
613,3,100.0,4.0,2,1,0,1,1.0
613,4,100.0,4.0,2,1,0,1,1.0
613,5,100.0,4.0,2,1,0,1,1.0
613,6,100.0,4.0,2,1,0,1,1.0
613,7,100.0,4.0,2,1,0,1,1.0
613,8,100.0,4.0,2,1,0,1,1.0
613,9,100.0,4.0,2,1,0,1,1.0
614,0,100.0,4.0,2,1,0,1,1.0
614,1,100.0,4.0,2,1,0,1,1.0
614,2,100.0,4.0,2,1,0,1,1.0
614,3,100.0,4.0,2,1,0,1,1.0
614,4,100.0,4.0,2,1,0,1,1.0
614,5,100.0,4.0,2,1,0,1,1.0
614,6,100.0,4.0,2,1,0,1,1.0
614,7,100.0,4.0,2,1,0,1,1.0
614,8,100.0,4.0,2,1,0,1,1.0
614,9,-1,-1,-1,-1,-1,-1,-1
615,0,100.0,4.0,2,1,0,1,1.0
615,1,100.0,4.0,2,1,0,1,1.0
615,2,100.0,4.0,2,1,0,1,1.0
615,3,100.0,4.0,2,1,0,1,1.0
615,4,100.0,4.0,2,1,0,1,1.0
615,5,100.0,4.0,2,1,0,1,1.0
615,6,100.0,4.0,2,1,0,1,1.0
615,7,100.0,4.0,2,1,0,1,1.0
615,8,100.0,4.0,2,1,0,1,1.0
615,9,-1,-1,-1,-1,-1,-1,-1
616,0,100.0,4.0,2,1,0,1,1.0
616,1,100.0,4.0,2,1,0,1,1.0
616,2,100.0,4.0,2,1,0,1,1.0
616,3,100.0,4.0,2,1,0,1,1.0
616,4,100.0,4.0,2,1,0,1,1.0
616,5,100.0,4.0,2,1,0,1,1.0
616,6,60.0,93.0,14,0,-1,0,0.6
616,7,20.0,165.0,32,0,-1,0,0.2
616,8,10.0,187.0,34,0,-1,0,0.1
616,9,10.0,212.0,40,0,-1,0,0.1
617,0,100.0,4.0,2,1,0,1,1.0
617,1,100.0,4.0,2,1,0,1,1.0
617,2,100.0,4.0,2,1,0,1,1.0
617,3,100.0,4.0,2,1,0,1,1.0
617,4,20.0,16.0,4,0,-1,0,0.2
617,5,30.0,87.0,14,0,-1,0,0.3
617,6,20.0,103.0,19,0,-1,0,0.2
617,7,10.0,148.0,29,0,-1,0,0.1
617,8,30.0,205.0,38,0,-1,0,0.3
617,9,-1,-1,-1,-1,-1,-1,-1
618,0,100.0,4.0,2,1,0,1,1.0
618,1,100.0,4.0,2,1,0,1,1.0
618,2,100.0,4.0,2,1,0,1,1.0
618,3,100.0,4.0,2,1,0,1,1.0
618,4,100.0,4.0,2,1,0,1,1.0
618,5,100.0,4.0,2,1,0,1,1.0
618,6,100.0,4.0,2,1,0,1,1.0
618,7,100.0,4.0,2,1,0,1,1.0
618,8,10.0,186.0,32,0,-1,0,0.1
618,9,40.0,162.0,32,0,-1,0,0.4
619,0,100.0,4.0,2,1,0,1,1.0
619,1,100.0,4.0,2,1,0,1,1.0
619,2,100.0,4.0,2,1,0,1,1.0
619,3,100.0,4.0,2,1,0,1,1.0
619,4,100.0,4.0,2,1,0,1,1.0
619,5,100.0,4.0,2,1,0,1,1.0
619,6,100.0,4.0,2,1,0,1,1.0
619,7,100.0,4.0,2,1,0,1,1.0
619,8,60.0,45.0,8,0,-1,0,0.6
619,9,20.0,244.0,48,0,-1,0,0.2
620,0,100.0,4.0,2,1,0,1,1.0
620,1,100.0,4.0,2,1,0,1,1.0
620,2,100.0,4.0,2,1,0,1,1.0
620,3,100.0,4.0,2,1,0,1,1.0
620,4,100.0,4.0,2,1,0,1,1.0
620,5,100.0,4.0,2,1,0,1,1.0
620,6,100.0,4.0,2,1,0,1,1.0
620,7,30.0,12.0,4,0,-1,0,0.3
620,8,20.0,31.0,5,0,-1,0,0.2
620,9,10.0,99.0,16,0,-1,0,0.1
621,0,100.0,4.0,2,1,0,1,1.0
621,1,100.0,4.0,2,1,0,1,1.0
621,2,100.0,4.0,2,1,0,1,1.0
621,3,100.0,4.0,2,1,0,1,1.0
621,4,100.0,4.0,2,1,0,1,1.0
621,5,100.0,4.0,2,1,0,1,1.0
621,6,100.0,4.0,2,1,0,1,1.0
621,7,100.0,4.0,2,1,0,1,1.0
621,8,100.0,4.0,2,1,0,1,1.0
621,9,60.0,40.0,8,0,-1,0,0.6
622,0,100.0,4.0,2,1,0,1,1.0
622,1,100.0,4.0,2,1,0,1,1.0
622,2,100.0,4.0,2,1,0,1,1.0
622,3,100.0,4.0,2,1,0,1,1.0
622,4,100.0,4.0,2,1,0,1,1.0
622,5,100.0,4.0,2,1,0,1,1.0
622,6,100.0,4.0,2,1,0,1,1.0
622,7,100.0,4.0,2,1,0,1,1.0
622,8,100.0,4.0,2,1,0,1,1.0
622,9,10.0,104.0,16,0,-1,0,0.1
623,0,100.0,4.0,2,1,0,1,1.0
623,1,100.0,4.0,2,1,0,1,1.0
623,2,100.0,4.0,2,1,0,1,1.0
623,3,100.0,4.0,2,1,0,1,1.0
623,4,100.0,4.0,2,1,0,1,1.0
623,5,100.0,4.0,2,1,0,1,1.0
623,6,100.0,4.0,2,1,0,1,1.0
623,7,100.0,4.0,2,1,0,1,1.0
623,8,100.0,4.0,2,1,0,1,1.0
623,9,40.0,69.0,14,0,-1,0,0.4
624,0,100.0,4.0,2,1,0,1,1.0
624,1,100.0,4.0,2,1,0,1,1.0
624,2,100.0,4.0,2,1,0,1,1.0
624,3,100.0,4.0,2,1,0,1,1.0
624,4,100.0,4.0,2,1,0,1,1.0
624,5,100.0,4.0,2,1,0,1,1.0
624,6,100.0,4.0,2,1,0,1,1.0
624,7,100.0,4.0,2,1,0,1,1.0
624,8,100.0,4.0,2,1,0,1,1.0
624,9,30.0,228.0,39,0,-1,0,0.3
625,0,100.0,4.0,2,1,0,1,1.0
625,1,100.0,4.0,2,1,0,1,1.0
625,2,100.0,4.0,2,1,0,1,1.0
625,3,100.0,4.0,2,1,0,1,1.0
625,4,100.0,4.0,2,1,0,1,1.0
625,5,100.0,4.0,2,1,0,1,1.0
625,6,100.0,4.0,2,1,0,1,1.0
625,7,100.0,4.0,2,1,0,1,1.0
625,8,100.0,4.0,2,1,0,1,1.0
625,9,10.0,143.0,29,0,-1,0,0.1
626,0,100.0,4.0,2,1,0,1,1.0
626,1,100.0,4.0,2,1,0,1,1.0
626,2,100.0,4.0,2,1,0,1,1.0
626,3,100.0,4.0,2,1,0,1,1.0
626,4,100.0,4.0,2,1,0,1,1.0
626,5,100.0,4.0,2,1,0,1,1.0
626,6,100.0,4.0,2,1,0,1,1.0
626,7,40.0,160.0,30,0,-1,0,0.4
626,8,30.0,156.0,32,0,-1,0,0.3
626,9,20.0,266.0,51,0,-1,0,0.2
627,0,100.0,4.0,2,1,0,1,1.0
627,1,100.0,4.0,2,1,0,1,1.0
627,2,100.0,4.0,2,1,0,1,1.0
627,3,100.0,4.0,2,1,0,1,1.0
627,4,100.0,4.0,2,1,0,1,1.0
627,5,100.0,4.0,2,1,0,1,1.0
627,6,100.0,4.0,2,1,0,1,1.0
627,7,100.0,4.0,2,1,0,1,1.0
627,8,60.0,90.0,15,0,-1,0,0.6
627,9,-1,-1,-1,-1,-1,-1,-1
628,0,100.0,4.0,2,1,0,1,1.0
628,1,100.0,4.0,2,1,0,1,1.0
628,2,100.0,4.0,2,1,0,1,1.0
628,3,100.0,4.0,2,1,0,1,1.0
628,4,100.0,4.0,2,1,0,1,1.0
628,5,100.0,4.0,2,1,0,1,1.0
628,6,100.0,4.0,2,1,0,1,1.0
628,7,100.0,4.0,2,1,0,1,1.0
628,8,100.0,4.0,2,1,0,1,1.0
628,9,100.0,4.0,2,1,0,1,1.0
629,0,100.0,4.0,2,1,0,1,1.0
629,1,100.0,4.0,2,1,0,1,1.0
629,2,100.0,4.0,2,1,0,1,1.0
629,3,100.0,4.0,2,1,0,1,1.0
629,4,100.0,4.0,2,1,0,1,1.0
629,5,100.0,4.0,2,1,0,1,1.0
629,6,100.0,4.0,2,1,0,1,1.0
629,7,100.0,4.0,2,1,0,1,1.0
629,8,10.0,344.0,59,0,-1,0,0.1
629,9,-1,-1,-1,-1,-1,-1,-1
630,0,100.0,4.0,2,1,0,1,1.0
630,1,100.0,4.0,2,1,0,1,1.0
630,2,100.0,4.0,2,1,0,1,1.0
630,3,100.0,4.0,2,1,0,1,1.0
630,4,100.0,4.0,2,1,0,1,1.0
630,5,100.0,4.0,2,1,0,1,1.0
630,6,100.0,4.0,2,1,0,1,1.0
630,7,10.0,99.0,17,0,-1,0,0.1
630,8,20.0,177.0,34,0,-1,0,0.2
630,9,40.0,229.0,39,0,-1,0,0.4
631,0,100.0,4.0,2,1,0,1,1.0
631,1,100.0,4.0,2,1,0,1,1.0
631,2,100.0,4.0,2,1,0,1,1.0
631,3,100.0,4.0,2,1,0,1,1.0
631,4,100.0,4.0,2,1,0,1,1.0
631,5,100.0,4.0,2,1,0,1,1.0
631,6,100.0,4.0,2,1,0,1,1.0
631,7,100.0,4.0,2,1,0,1,1.0
631,8,100.0,4.0,2,1,0,1,1.0
631,9,100.0,4.0,2,1,0,1,1.0
632,0,100.0,4.0,2,1,0,1,1.0
632,1,100.0,4.0,2,1,0,1,1.0
632,2,100.0,4.0,2,1,0,1,1.0
632,3,100.0,4.0,2,1,0,1,1.0
632,4,100.0,4.0,2,1,0,1,1.0
632,5,100.0,4.0,2,1,0,1,1.0
632,6,100.0,4.0,2,1,0,1,1.0
632,7,100.0,4.0,2,1,0,1,1.0
632,8,40.0,30.0,5,0,-1,0,0.4
632,9,-1,-1,-1,-1,-1,-1,-1
633,0,100.0,4.0,2,1,0,1,1.0
633,1,100.0,4.0,2,1,0,1,1.0
633,2,100.0,4.0,2,1,0,1,1.0
633,3,100.0,4.0,2,1,0,1,1.0
633,4,100.0,4.0,2,1,0,1,1.0
633,5,100.0,4.0,2,1,0,1,1.0
633,6,100.0,4.0,2,1,0,1,1.0
633,7,100.0,4.0,2,1,0,1,1.0
633,8,100.0,4.0,2,1,0,1,1.0
633,9,100.0,4.0,2,1,0,1,1.0
634,0,100.0,4.0,2,1,0,1,1.0
634,1,100.0,4.0,2,1,0,1,1.0
634,2,100.0,4.0,2,1,0,1,1.0
634,3,100.0,4.0,2,1,0,1,1.0
634,4,100.0,4.0,2,1,0,1,1.0
634,5,100.0,4.0,2,1,0,1,1.0
634,6,100.0,4.0,2,1,0,1,1.0
634,7,100.0,4.0,2,1,0,1,1.0
634,8,-1,-1,-1,-1,-1,-1,-1
634,9,-1,-1,-1,-1,-1,-1,-1
635,0,100.0,4.0,2,1,0,1,1.0
635,1,100.0,4.0,2,1,0,1,1.0
635,2,100.0,4.0,2,1,0,1,1.0
635,3,100.0,4.0,2,1,0,1,1.0
635,4,100.0,4.0,2,1,0,1,1.0
635,5,100.0,4.0,2,1,0,1,1.0
635,6,100.0,4.0,2,1,0,1,1.0
635,7,10.0,67.0,11,0,-1,0,0.1
635,8,40.0,65.0,12,0,-1,0,0.4
635,9,60.0,158.0,29,0,-1,0,0.6
636,0,100.0,4.0,2,1,0,1,1.0
636,1,100.0,4.0,2,1,0,1,1.0
636,2,100.0,4.0,2,1,0,1,1.0
636,3,100.0,4.0,2,1,0,1,1.0
636,4,100.0,4.0,2,1,0,1,1.0
636,5,100.0,4.0,2,1,0,1,1.0
636,6,100.0,4.0,2,1,0,1,1.0
636,7,50.0,25.0,5,0,-1,0,0.5
636,8,40.0,203.0,37,0,-1,0,0.4
636,9,30.0,194.0,37,0,-1,0,0.3
637,0,100.0,4.0,2,1,0,1,1.0
637,1,100.0,4.0,2,1,0,1,1.0
637,2,100.0,4.0,2,1,0,1,1.0
637,3,100.0,4.0,2,1,0,1,1.0
637,4,100.0,4.0,2,1,0,1,1.0
637,5,100.0,4.0,2,1,0,1,1.0
637,6,10.0,261.0,47,0,-1,0,0.1
637,7,30.0,280.0,52,0,-1,0,0.3
637,8,-1,-1,-1,-1,-1,-1,-1
637,9,-1,-1,-1,-1,-1,-1,-1
638,0,100.0,4.0,2,1,0,1,1.0
638,1,100.0,4.0,2,1,0,1,1.0
638,2,100.0,4.0,2,1,0,1,1.0
638,3,100.0,4.0,2,1,0,1,1.0
638,4,100.0,4.0,2,1,0,1,1.0
638,5,100.0,4.0,2,1,0,1,1.0
638,6,40.0,26.0,7,0,-1,0,0.4
638,7,20.0,125.0,24,0,-1,0,0.2
638,8,10.0,165.0,30,0,-1,0,0.1
638,9,-1,-1,-1,-1,-1,-1,-1
639,0,100.0,4.0,2,1,0,1,1.0
639,1,100.0,4.0,2,1,0,1,1.0
639,2,100.0,4.0,2,1,0,1,1.0
639,3,100.0,4.0,2,1,0,1,1.0
639,4,100.0,4.0,2,1,0,1,1.0
639,5,100.0,4.0,2,1,0,1,1.0
639,6,100.0,4.0,2,1,0,1,1.0
639,7,100.0,4.0,2,1,0,1,1.0
639,8,100.0,4.0,2,1,0,1,1.0
639,9,30.0,47.0,11,0,-1,0,0.3
640,0,100.0,4.0,2,1,0,1,1.0
640,1,100.0,4.0,2,1,0,1,1.0
640,2,100.0,4.0,2,1,0,1,1.0
640,3,100.0,4.0,2,1,0,1,1.0
640,4,100.0,4.0,2,1,0,1,1.0
640,5,100.0,4.0,2,1,0,1,1.0
640,6,100.0,4.0,2,1,0,1,1.0
640,7,100.0,4.0,2,1,0,1,1.0
640,8,100.0,4.0,2,1,0,1,1.0
640,9,10.0,33.0,5,0,-1,0,0.1
641,0,100.0,4.0,2,1,0,1,1.0
641,1,100.0,4.0,2,1,0,1,1.0
641,2,100.0,4.0,2,1,0,1,1.0
641,3,100.0,4.0,2,1,0,1,1.0
641,4,100.0,4.0,2,1,0,1,1.0
641,5,100.0,4.0,2,1,0,1,1.0
641,6,100.0,4.0,2,1,0,1,1.0
641,7,40.0,140.0,26,0,-1,0,0.4
641,8,10.0,261.0,50,0,-1,0,0.1
641,9,-1,-1,-1,-1,-1,-1,-1
642,0,100.0,4.0,2,1,0,1,1.0
642,1,100.0,4.0,2,1,0,1,1.0
642,2,100.0,4.0,2,1,0,1,1.0
642,3,100.0,4.0,2,1,0,1,1.0
642,4,100.0,4.0,2,1,0,1,1.0
642,5,100.0,4.0,2,1,0,1,1.0
642,6,100.0,4.0,2,1,0,1,1.0
642,7,100.0,4.0,2,1,0,1,1.0
642,8,100.0,4.0,2,1,0,1,1.0
642,9,-1,-1,-1,-1,-1,-1,-1
643,0,100.0,4.0,2,1,0,1,1.0
643,1,100.0,4.0,2,1,0,1,1.0
643,2,100.0,4.0,2,1,0,1,1.0
643,3,100.0,4.0,2,1,0,1,1.0
643,4,100.0,4.0,2,1,0,1,1.0
643,5,100.0,4.0,2,1,0,1,1.0
643,6,100.0,4.0,2,1,0,1,1.0
643,7,100.0,4.0,2,1,0,1,1.0
643,8,100.0,4.0,2,1,0,1,1.0
643,9,100.0,4.0,2,1,0,1,1.0
644,0,100.0,4.0,2,1,0,1,1.0
644,1,100.0,4.0,2,1,0,1,1.0
644,2,100.0,4.0,2,1,0,1,1.0
644,3,100.0,4.0,2,1,0,1,1.0
644,4,100.0,4.0,2,1,0,1,1.0
644,5,100.0,4.0,2,1,0,1,1.0
644,6,60.0,35.0,7,0,-1,0,0.6
644,7,50.0,91.0,15,0,-1,0,0.5
644,8,10.0,222.0,39,0,-1,0,0.1
644,9,10.0,273.0,50,0,-1,0,0.1
645,0,100.0,4.0,2,1,0,1,1.0
645,1,100.0,4.0,2,1,0,1,1.0
645,2,100.0,4.0,2,1,0,1,1.0
645,3,100.0,4.0,2,1,0,1,1.0
645,4,100.0,4.0,2,1,0,1,1.0
645,5,100.0,4.0,2,1,0,1,1.0
645,6,100.0,4.0,2,1,0,1,1.0
645,7,40.0,75.0,11,0,-1,0,0.4
645,8,30.0,110.0,19,0,-1,0,0.3
645,9,10.0,195.0,33,0,-1,0,0.1
646,0,100.0,4.0,2,1,0,1,1.0
646,1,100.0,4.0,2,1,0,1,1.0
646,2,100.0,4.0,2,1,0,1,1.0
646,3,100.0,4.0,2,1,0,1,1.0
646,4,100.0,4.0,2,1,0,1,1.0
646,5,100.0,4.0,2,1,0,1,1.0
646,6,100.0,4.0,2,1,0,1,1.0
646,7,100.0,4.0,2,1,0,1,1.0
646,8,100.0,4.0,2,1,0,1,1.0
646,9,100.0,4.0,2,1,0,1,1.0
647,0,100.0,4.0,2,1,0,1,1.0
647,1,100.0,4.0,2,1,0,1,1.0
647,2,100.0,4.0,2,1,0,1,1.0
647,3,100.0,4.0,2,1,0,1,1.0
647,4,100.0,4.0,2,1,0,1,1.0
647,5,100.0,4.0,2,1,0,1,1.0
647,6,100.0,4.0,2,1,0,1,1.0
647,7,100.0,4.0,2,1,0,1,1.0
647,8,100.0,4.0,2,1,0,1,1.0
647,9,10.0,117.0,27,0,-1,0,0.1
648,0,100.0,4.0,2,1,0,1,1.0
648,1,100.0,4.0,2,1,0,1,1.0
648,2,100.0,4.0,2,1,0,1,1.0
648,3,100.0,4.0,2,1,0,1,1.0
648,4,100.0,4.0,2,1,0,1,1.0
648,5,100.0,4.0,2,1,0,1,1.0
648,6,100.0,4.0,2,1,0,1,1.0
648,7,80.0,34.0,6,0,-1,0,0.8
648,8,50.0,95.0,18,0,-1,0,0.5
648,9,20.0,184.0,33,0,-1,0,0.2
649,0,100.0,4.0,2,1,0,1,1.0
649,1,100.0,4.0,2,1,0,1,1.0
649,2,100.0,4.0,2,1,0,1,1.0
649,3,100.0,4.0,2,1,0,1,1.0
649,4,100.0,4.0,2,1,0,1,1.0
649,5,100.0,4.0,2,1,0,1,1.0
649,6,100.0,4.0,2,1,0,1,1.0
649,7,100.0,4.0,2,1,0,1,1.0
649,8,100.0,4.0,2,1,0,1,1.0
649,9,100.0,4.0,2,1,0,1,1.0
650,0,100.0,4.0,2,1,0,1,1.0
650,1,100.0,4.0,2,1,0,1,1.0
650,2,100.0,4.0,2,1,0,1,1.0
650,3,100.0,4.0,2,1,0,1,1.0
650,4,100.0,4.0,2,1,0,1,1.0
650,5,100.0,4.0,2,1,0,1,1.0
650,6,100.0,4.0,2,1,0,1,1.0
650,7,100.0,4.0,2,1,0,1,1.0
650,8,100.0,4.0,2,1,0,1,1.0
650,9,-1,-1,-1,-1,-1,-1,-1
651,0,100.0,4.0,2,1,0,1,1.0
651,1,100.0,4.0,2,1,0,1,1.0
651,2,100.0,4.0,2,1,0,1,1.0
651,3,100.0,4.0,2,1,0,1,1.0
651,4,100.0,4.0,2,1,0,1,1.0
651,5,100.0,4.0,2,1,0,1,1.0
651,6,100.0,4.0,2,1,0,1,1.0
651,7,100.0,4.0,2,1,0,1,1.0
651,8,30.0,51.0,8,0,-1,0,0.3
651,9,10.0,177.0,33,0,-1,0,0.1
